timestamp,temperature,humidity,soil_raw,soil_moisture
2026-03-07 08:50:41,18.6,80.7,1605,95
2026-03-07 09:05:44,18.5,80.9,1599,96
2026-03-07 09:20:50,18.5,80.3,1601,96
2026-03-07 09:35:55,18.5,81.2,1611,95
2026-03-07 09:51:00,18.5,80.1,1602,96
2026-03-07 10:06:03,18.5,80.4,1610,95
2026-03-07 10:21:07,18.5,80.6,1601,96
2026-03-07 10:36:20,18.5,80.9,1604,95
2026-03-07 10:51:25,18.5,82.0,1606,95
2026-03-07 11:06:29,18.4,80.8,1610,95
2026-03-07 11:21:33,18.4,82.2,1605,95
2026-03-07 11:36:37,18.3,79.4,1606,95
2026-03-07 11:51:40,18.3,79.3,1603,96
2026-03-07 12:06:43,18.3,81.6,1610,95
2026-03-07 12:21:49,18.2,79.3,1605,95
2026-03-07 12:36:52,18.3,81.0,1611,95
2026-03-07 12:51:59,18.3,79.5,1610,95
2026-03-07 13:07:04,18.7,78.5,1648,94
2026-03-07 13:22:09,18.9,77.0,1615,95
2026-03-07 13:37:14,19.2,76.7,1617,95
2026-03-07 13:52:18,19.4,72.9,1621,95
2026-03-07 14:07:22,19.8,71.8,1638,94
2026-03-07 14:22:25,20.0,68.1,1659,93
2026-03-07 14:37:28,20.2,69.3,1667,93
2026-03-07 14:52:34,20.1,66.3,1665,93
2026-03-07 15:07:38,20.0,70.3,1663,93
2026-03-07 15:22:41,19.9,74.3,1658,93
2026-03-07 15:37:45,20.0,78.6,1702,92
2026-03-07 15:52:50,19.6,76.0,1658,93
2026-03-07 16:08:11,19.3,77.7,1650,94
2026-03-07 16:38:31,19.8,77.6,1663,93
2026-03-07 16:53:38,19.9,78.2,1662,93
2026-03-07 17:08:41,20.0,76.8,1663,93
2026-03-07 17:23:44,20.0,78.0,1687,92
2026-03-07 17:38:47,20.1,76.8,1665,93
2026-03-07 17:53:53,20.2,77.1,1670,93
2026-03-07 18:08:56,20.3,75.9,1637,94
2026-03-07 18:23:59,20.3,76.4,1665,93
2026-03-07 18:39:03,20.3,75.9,1671,93
2026-03-07 18:54:06,20.4,76.7,1670,93
2026-03-07 19:09:11,20.3,76.5,1673,93
2026-03-07 19:24:14,20.3,76.8,1677,93
2026-03-07 19:39:16,20.3,76.6,1674,93
2026-03-07 19:54:21,20.3,76.8,1627,95
2026-03-07 20:09:25,20.2,76.7,1675,93
2026-03-07 20:24:28,20.1,76.8,1683,92
2026-03-07 20:39:33,20.1,76.7,1679,93
2026-03-07 20:54:37,20.1,77.3,1680,93
2026-03-07 21:09:41,20.0,77.0,1683,92
2026-03-07 21:24:46,20.0,75.1,1682,92
2026-03-07 21:39:50,20.0,75.2,1681,93
2026-03-07 21:54:56,20.0,76.1,1680,93
2026-03-07 22:25:13,19.8,75.1,1681,93
2026-03-07 22:40:20,19.9,75.5,1681,93
2026-03-07 22:55:41,19.7,74.2,1685,92
2026-03-07 23:10:44,19.8,76.2,1682,92
2026-03-07 23:25:46,19.9,75.6,1621,95
2026-03-07 23:56:12,19.6,74.0,1682,92
2026-03-08 00:11:15,19.5,75.7,1683,92
2026-03-08 00:56:45,19.6,76.1,1677,93
2026-03-08 01:12:23,19.8,82.5,1683,92
2026-03-08 01:27:03,19.8,80.6,1689,92
2026-03-08 01:42:12,19.7,76.8,1691,92
2026-03-08 02:27:33,19.5,75.5,1696,92
2026-03-08 02:42:40,19.4,75.9,1701,92
2026-03-08 03:13:03,19.3,76.6,1706,92
2026-03-08 03:28:06,19.3,76.1,1706,92
2026-03-08 03:43:14,19.2,76.3,1664,93
2026-03-08 03:58:17,19.3,76.3,1709,91
2026-03-08 04:13:20,19.2,75.6,1710,91
2026-03-08 04:28:26,19.2,75.7,1712,91
2026-03-08 04:43:29,19.2,75.8,1712,91
2026-03-08 04:58:32,19.1,76.9,1712,91
2026-03-08 05:13:35,19.1,77.2,1710,91
2026-03-08 05:28:39,19.1,76.1,1711,91
2026-03-08 05:43:45,19.0,76.1,1709,91
2026-03-08 05:58:48,19.0,75.9,1711,91
2026-03-08 06:13:54,18.9,75.8,1713,91
2026-03-08 06:28:57,18.8,76.3,1691,92
2026-03-08 06:44:20,18.8,76.1,1716,91
2026-03-08 06:59:12,18.8,76.0,1716,91
2026-03-08 07:14:16,18.9,77.1,1716,91
2026-03-08 07:29:20,18.8,76.0,1713,91
2026-03-08 07:44:24,18.7,76.0,1712,91
2026-03-08 07:59:28,18.7,75.9,1717,91
2026-03-08 08:14:31,18.6,76.9,1715,91
2026-03-08 08:29:37,18.5,76.6,1715,91
2026-03-08 08:44:40,18.5,75.7,1717,91
2026-03-08 08:59:44,18.7,87.8,1715,91
2026-03-08 09:14:47,18.7,76.4,1715,91
2026-03-08 09:29:51,18.6,79.3,1718,91
2026-03-08 09:44:54,18.6,81.5,1709,91
2026-03-08 09:59:59,18.6,82.1,1712,91
2026-03-08 10:15:03,18.5,81.3,1808,88
2026-03-08 10:30:08,18.4,75.4,1702,92
2026-03-08 10:45:13,18.4,73.3,1695,92
2026-03-08 11:00:18,18.3,75.2,1692,92
2026-03-08 11:15:28,18.3,74.6,1695,92
2026-03-08 11:30:29,18.3,75.2,1699,92
2026-03-08 11:45:34,18.2,72.6,1695,92
2026-03-08 12:00:38,18.1,72.1,1698,92
2026-03-08 12:15:44,18.1,74.0,1703,92
2026-03-08 12:30:48,18.1,72.1,1706,92
2026-03-08 12:45:54,18.0,76.3,1699,92
2026-03-08 13:00:57,18.0,78.6,1711,91
2026-03-08 13:16:02,18.0,75.4,1676,93
2026-03-08 13:31:07,18.1,76.7,1707,92
2026-03-08 13:46:12,18.3,73.5,1713,91
2026-03-08 14:01:17,20.3,69.1,1792,88
2026-03-08 14:16:22,22.4,63.4,1796,88
2026-03-08 14:31:25,23.3,60.6,1795,88
2026-03-08 14:46:31,21.8,61.1,1806,88
2026-03-08 15:01:36,21.7,63.2,1805,88
2026-03-08 15:16:41,21.1,63.0,1802,88
2026-03-08 15:31:45,21.0,75.6,1794,88
2026-03-08 15:32:58,20.9,76.7,1745,90
2026-03-08 15:38:15,21.1,76.3,1802,88
2026-03-08 15:53:21,21.2,75.9,1791,88
2026-03-08 16:01:32,21.2,76.2,1793,88
2026-03-08 16:04:15,21.2,76.7,1798,88
2026-03-08 16:08:52,21.3,76.6,1808,88
2026-03-08 16:09:13,21.3,77.3,1806,88
2026-03-08 16:14:34,21.4,77.4,1804,88
2026-03-08 16:39:12,21.8,72.9,1824,87
2026-03-08 16:54:17,21.8,70.2,1819,87
2026-03-08 17:09:22,21.9,78.3,1819,87
2026-03-08 17:24:25,21.7,78.0,1818,87
2026-03-08 17:39:27,21.8,78.3,1870,85
2026-03-08 17:54:33,21.9,77.1,1818,87
2026-03-08 18:09:36,21.8,76.3,1818,87
2026-03-08 18:24:39,22.0,76.1,1826,87
2026-03-08 18:39:46,22.1,74.3,1827,87
2026-03-08 18:54:51,22.3,71.7,1831,87
2026-03-08 19:09:59,22.2,74.5,1811,88
2026-03-08 19:25:04,21.7,70.7,1830,87
2026-03-08 19:40:11,21.6,76.7,1829,87
2026-03-08 19:55:16,21.4,74.6,1827,87
2026-03-08 20:10:29,21.3,79.6,1836,87
2026-03-08 20:25:36,21.1,77.5,1840,86
2026-03-08 20:40:44,20.9,74.8,1829,87
2026-03-08 21:11:12,20.7,74.8,1831,87
2026-03-08 21:26:16,20.7,73.5,1843,86
2026-03-08 21:41:21,21.1,76.0,1838,86
2026-03-08 21:56:25,21.2,75.3,1842,86
2026-03-08 22:11:29,20.8,76.5,1840,86
2026-03-08 22:26:41,20.7,74.9,1838,86
2026-03-08 22:41:49,20.5,75.6,1841,86
2026-03-08 22:56:56,20.4,75.3,1837,87
2026-03-08 23:12:00,20.3,75.8,1840,86
2026-03-08 23:27:03,20.2,75.7,1840,86
2026-03-08 23:42:13,20.2,75.8,1834,87
2026-03-08 23:57:18,20.1,76.5,1840,86
2026-03-09 00:12:23,20.1,78.4,1839,86
2026-03-09 00:27:30,20.2,78.2,1837,87
2026-03-09 00:42:33,20.2,77.7,1839,86
2026-03-09 00:57:45,20.2,77.4,1843,86
2026-03-09 01:12:47,20.1,76.7,1840,86
2026-03-09 01:27:51,20.1,76.7,1841,86
2026-03-09 01:43:02,20.0,77.3,1840,86
2026-03-09 01:58:08,19.9,77.7,1810,88
2026-03-09 02:13:13,19.8,77.5,1849,86
2026-03-09 02:28:16,19.7,77.4,1839,86
2026-03-09 02:43:20,19.7,77.9,1847,86
2026-03-09 02:58:27,19.6,78.5,1840,86
2026-03-09 03:13:32,19.6,78.7,1841,86
2026-03-09 03:28:37,19.6,78.4,1840,86
2026-03-09 03:43:41,19.6,78.0,1863,86
2026-03-09 03:58:44,19.6,77.5,1845,86
2026-03-09 04:13:48,19.5,77.3,1858,86
2026-03-09 04:28:51,19.4,77.9,1847,86
2026-03-09 04:43:55,19.4,78.2,1851,86
2026-03-09 04:59:00,19.4,78.0,1849,86
2026-03-09 05:14:06,19.3,77.8,1847,86
2026-03-09 05:29:12,19.3,77.8,1850,86
2026-03-09 05:44:16,19.3,78.6,1851,86
2026-03-09 05:59:19,19.2,78.1,1851,86
2026-03-09 06:14:27,19.2,79.3,1854,86
2026-03-09 06:29:32,19.3,78.7,1852,86
2026-03-09 06:44:37,19.2,78.9,1854,86
2026-03-09 06:59:42,19.2,80.1,1854,86
2026-03-09 07:14:47,19.2,78.6,1854,86
2026-03-09 07:29:52,19.1,79.0,1851,86
2026-03-09 07:44:57,19.1,79.1,1855,86
2026-03-09 08:00:00,19.1,79.2,1855,86
2026-03-09 08:15:03,19.0,79.3,1856,86
2026-03-09 08:30:06,19.0,79.4,1865,85
2026-03-09 08:45:11,19.0,79.3,1857,86
2026-03-09 09:00:16,19.0,79.5,1855,86
2026-03-09 09:15:21,19.0,79.8,1859,86
2026-03-09 09:30:24,19.1,89.8,1857,86
2026-03-09 09:45:27,19.1,82.2,1859,86
2026-03-09 10:00:30,19.0,82.4,1862,86
2026-03-09 10:15:33,19.0,82.0,1859,86
2026-03-09 10:30:36,18.9,79.5,1862,86
2026-03-09 10:45:41,18.8,78.4,1857,86
2026-03-09 11:00:48,18.8,78.2,1823,87
2026-03-09 11:15:51,18.7,78.7,1861,86
2026-03-09 11:30:55,18.7,80.1,1865,85
2026-03-09 11:46:00,18.7,79.0,1868,85
2026-03-09 12:01:03,18.6,82.2,1867,85
2026-03-09 12:16:07,18.6,82.6,1863,86
2026-03-09 12:31:12,18.6,83.0,1850,86
2026-03-09 12:46:17,18.7,83.1,1871,85
2026-03-09 13:01:25,18.7,77.5,1866,85
2026-03-09 13:16:31,18.8,81.2,1869,85
2026-03-09 13:31:36,19.0,78.1,1870,85
2026-03-09 13:46:41,19.2,75.0,1831,87
2026-03-09 14:01:49,19.4,77.0,1874,85
2026-03-09 14:16:52,19.7,76.9,1873,85
2026-03-09 14:47:08,20.1,79.6,1878,85
2026-03-09 15:02:14,20.3,75.7,1886,85
2026-03-09 15:17:19,20.4,80.6,2163,74
2026-03-09 15:32:26,20.4,81.5,1877,85
2026-03-09 15:47:30,20.8,79.3,1878,85
2026-03-09 16:17:38,21.5,80.9,1879,85
2026-03-09 16:32:43,21.7,82.3,1885,85
2026-03-09 16:47:47,21.5,81.9,2134,75
2026-03-09 17:02:50,21.4,81.8,1874,85
2026-03-09 17:17:55,21.4,82.1,1877,85
2026-03-09 17:32:59,21.5,83.9,1874,85
2026-03-09 17:48:06,21.6,78.6,1869,85
2026-03-09 18:03:11,21.8,78.1,1874,85
2026-03-09 18:18:23,21.9,81.8,1872,85
2026-03-09 18:33:29,21.9,77.9,1920,83
2026-03-09 19:03:47,22.1,81.0,1875,85
2026-03-09 19:18:51,22.1,80.5,1875,85
2026-03-09 19:33:57,21.9,84.1,1870,85
2026-03-09 19:49:02,21.8,84.3,1872,85
2026-03-09 20:04:08,21.6,88.0,1833,87
2026-03-09 20:19:14,21.5,81.2,1872,85
2026-03-09 20:34:22,21.2,80.4,1886,85
2026-03-09 20:49:28,21.1,81.6,1863,86
2026-03-09 21:04:31,21.1,81.4,1877,85
2026-03-09 21:19:39,21.1,83.5,1872,85
2026-03-09 21:34:52,20.9,83.6,1936,83
2026-03-09 22:05:39,20.7,82.8,1871,85
2026-03-09 22:20:51,20.6,83.2,1858,86
2026-03-09 22:36:14,20.6,83.6,1975,81
2026-03-09 22:51:02,20.5,84.1,1872,85
2026-03-09 23:06:08,20.5,83.8,1872,85
2026-03-09 23:36:29,20.5,87.1,1857,86
2026-03-09 23:51:32,20.5,84.1,1871,85
2026-03-10 00:06:35,20.6,88.3,1890,84
2026-03-10 00:36:51,20.5,92.4,1889,85
2026-03-10 00:51:58,20.5,90.0,1883,85
2026-03-10 01:07:02,20.4,89.9,1883,85
2026-03-10 01:22:06,20.3,85.0,1888,85
2026-03-10 01:37:09,20.3,87.3,1883,85
2026-03-10 01:52:14,20.2,86.5,1943,82
2026-03-10 02:07:20,20.2,92.9,1927,83
2026-03-10 02:22:26,20.2,92.5,1890,84
2026-03-10 02:37:31,20.2,93.3,1889,85
2026-03-10 02:52:36,20.2,92.9,1886,85
2026-03-10 03:07:39,20.2,89.3,1888,85
2026-03-10 03:22:42,20.2,89.7,1888,85
2026-03-10 03:37:46,20.1,87.7,1887,85
2026-03-10 03:52:49,20.1,89.1,1886,85
2026-03-10 04:07:53,20.1,91.9,1885,85
2026-03-10 04:22:59,20.1,93.7,1890,84
2026-03-10 04:38:04,20.1,93.6,1890,84
2026-03-10 04:53:10,20.1,94.2,1892,84
2026-03-10 05:08:13,20.0,94.6,1890,84
2026-03-10 05:23:16,20.1,94.5,1894,84
2026-03-10 05:38:23,20.1,94.5,1891,84
2026-03-10 05:53:27,20.1,89.1,1895,84
2026-03-10 06:08:32,20.1,91.3,1898,84
2026-03-10 06:23:36,20.0,91.8,1891,84
2026-03-10 06:38:40,20.0,92.3,1893,84
2026-03-10 06:53:43,19.9,91.4,1894,84
2026-03-10 07:08:48,19.9,89.8,1891,84
2026-03-10 07:23:52,19.9,92.4,1879,85
2026-03-10 07:38:55,19.8,90.2,1891,84
2026-03-10 07:53:58,19.8,91.6,1890,84
2026-03-10 08:09:04,19.8,86.1,1891,84
2026-03-10 08:24:09,19.8,86.4,1893,84
2026-03-10 08:39:14,19.8,86.4,1893,84
2026-03-10 08:54:17,19.7,87.9,1894,84
2026-03-10 09:09:20,19.6,86.2,1893,84
2026-03-10 09:24:23,19.7,88.4,1891,84
2026-03-10 09:39:26,19.6,89.2,1893,84
2026-03-10 09:54:29,19.5,90.2,1888,85
2026-03-10 10:09:34,19.4,89.8,1889,85
2026-03-10 10:24:37,19.3,89.7,1900,84
2026-03-10 10:39:40,19.3,89.6,1890,84
2026-03-10 10:54:44,19.3,89.4,1891,84
2026-03-10 11:09:49,19.3,89.8,1904,84
2026-03-10 11:24:53,19.3,89.3,1894,84
2026-03-10 11:39:57,19.2,89.2,1892,84
2026-03-10 11:55:01,19.2,89.0,1893,84
2026-03-10 12:10:04,19.1,88.7,1895,84
2026-03-10 12:25:07,19.1,89.6,1897,84
2026-03-10 12:40:14,19.1,89.8,1891,84
2026-03-10 12:55:16,19.1,89.8,2128,75
2026-03-10 13:10:22,19.1,91.6,1891,84
2026-03-10 13:25:28,19.1,90.1,1889,85
2026-03-10 13:40:38,19.1,92.9,1883,85
2026-03-10 13:55:46,19.2,91.9,1895,84
2026-03-10 14:10:53,19.4,93.7,1894,84
2026-03-10 14:25:58,19.6,94.9,1893,84
2026-03-10 14:41:05,19.7,92.9,1891,84
2026-03-10 14:56:09,19.9,87.7,1895,84
2026-03-10 15:11:18,19.9,92.5,1893,84
2026-03-10 15:26:24,20.1,85.7,2035,79
2026-03-10 15:41:29,20.3,83.5,1904,84
2026-03-10 15:56:35,20.6,83.6,1894,84
2026-03-10 16:11:41,20.4,84.9,1902,84
2026-03-10 16:26:47,20.5,83.9,1895,84
2026-03-10 16:41:53,20.4,88.6,1895,84
2026-03-10 16:56:58,20.4,82.4,1891,84
2026-03-10 17:12:03,20.9,85.8,1869,85
2026-03-10 17:27:07,20.9,81.0,1872,85
2026-03-10 18:12:22,20.5,84.4,1876,85
2026-03-10 18:27:27,20.5,84.4,1879,85
2026-03-10 18:57:46,20.1,85.2,1880,85
2026-03-10 19:12:50,20.1,86.0,1877,85
2026-03-10 19:27:58,20.0,86.7,1890,84
2026-03-10 19:58:19,20.4,91.1,1890,84
2026-03-10 20:28:34,20.3,94.9,1899,84
2026-03-10 20:43:38,20.2,91.0,1902,84
2026-03-10 20:58:50,20.1,90.0,1893,84
2026-03-10 21:29:09,19.9,90.6,1894,84
2026-03-10 21:44:12,19.8,90.5,1892,84
2026-03-10 21:59:21,19.8,90.7,1895,84
2026-03-10 22:14:29,19.9,92.1,1894,84
2026-03-10 22:44:44,20.0,95.0,1904,84
2026-03-10 23:30:13,20.0,94.6,1900,84
2026-03-11 00:00:30,20.0,95.5,1907,84
2026-03-11 00:15:35,20.0,90.6,1910,84
2026-03-11 03:02:21,19.6,88.3,1906,84
2026-03-11 04:03:02,19.3,87.8,1911,84
2026-03-11 04:48:43,19.3,88.8,1910,84
2026-03-11 05:03:51,19.3,88.2,1908,84
2026-03-11 05:18:55,19.2,89.0,1909,84
2026-03-11 05:33:58,19.3,88.8,1906,84
2026-03-11 05:49:15,19.3,88.5,1911,84
2026-03-11 06:04:13,19.3,93.4,1913,84
2026-03-11 06:19:17,19.3,88.5,2032,79
2026-03-11 06:34:22,19.2,88.8,1906,84
2026-03-11 06:49:26,19.2,88.5,1907,84
2026-03-11 07:04:32,19.1,88.8,1910,84
2026-03-11 07:19:39,19.1,88.7,1909,84
2026-03-11 07:34:42,19.1,89.4,1908,84
2026-03-11 07:49:45,19.0,89.1,1908,84
2026-03-11 08:04:50,19.0,89.1,1910,84
2026-03-11 08:19:53,19.0,89.6,1909,84
2026-03-11 08:35:02,19.0,89.3,1910,84
2026-03-11 09:05:16,19.1,92.0,1907,84
2026-03-11 09:35:36,19.1,89.7,1905,84
2026-03-11 09:50:38,18.9,87.9,1905,84
2026-03-11 10:05:42,18.8,87.9,1905,84
2026-03-11 10:20:45,18.8,87.8,1906,84
2026-03-11 10:35:48,18.7,87.3,1907,84
2026-03-11 10:50:52,18.7,87.7,1905,84
2026-03-11 11:05:56,18.6,87.0,1904,84
2026-03-11 11:20:59,18.6,87.4,1904,84
2026-03-11 11:36:05,18.6,87.6,1904,84
2026-03-11 11:51:10,18.6,88.2,1904,84
2026-03-11 12:06:14,18.6,88.7,1906,84
2026-03-11 12:21:20,18.6,88.9,1904,84
2026-03-11 12:36:24,18.7,88.6,1907,84
2026-03-11 12:51:29,18.7,88.7,1898,84
2026-03-11 13:06:35,18.7,91.6,1906,84
2026-03-11 13:21:40,18.8,92.8,1906,84
2026-03-11 13:36:45,18.9,93.9,1909,84
2026-03-11 13:51:49,18.9,94.3,1910,84
2026-03-11 14:06:52,19.0,93.3,1906,84
2026-03-11 14:21:55,19.0,94.2,1907,84
2026-03-11 14:36:58,19.0,90.9,1907,84
2026-03-11 14:52:04,19.0,90.4,1904,84
2026-03-11 15:07:09,19.0,93.0,1915,84
2026-03-11 15:22:11,19.0,92.9,1914,84
2026-03-11 15:37:16,19.1,93.2,1921,83
2026-03-11 15:52:19,19.1,92.5,1910,84
2026-03-11 16:07:24,19.2,92.8,1910,84
2026-03-11 16:22:28,19.2,88.4,1921,83
2026-03-11 16:37:33,19.1,84.3,1921,83
2026-03-11 16:52:38,19.3,87.9,1924,83
2026-03-11 17:07:44,19.0,85.6,1919,83
2026-03-11 17:22:49,19.1,94.1,1925,83
2026-03-11 17:37:54,19.0,88.4,1902,84
2026-03-11 17:52:58,19.3,87.4,1918,83
2026-03-11 18:08:02,19.4,87.3,1918,83
2026-03-11 18:38:19,19.1,89.1,1909,84
2026-03-11 18:53:26,19.2,90.7,1904,84
2026-03-11 19:23:45,19.1,91.0,1904,84
2026-03-11 19:39:04,19.1,90.7,1905,84
2026-03-14 18:36:39,19.6,92.9,1963,82
2026-03-14 18:51:42,19.2,85.6,1950,82
2026-03-14 19:06:45,18.9,83.4,1952,82
2026-03-14 19:21:47,19.1,81.3,1953,82
2026-03-14 19:36:50,19.0,80.0,1951,82
2026-03-14 19:51:53,18.9,81.7,1962,82
2026-03-14 19:55:42,18.8,82.2,2026,79
2026-03-14 19:58:31,19.0,83.5,2025,79
2026-03-14 19:58:44,19.0,83.6,2022,79
2026-03-14 19:59:21,19.0,83.9,2023,79
2026-03-14 19:59:37,19.0,83.4,2023,79
